metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1741601034,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601034,295.852000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601034,629.080000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601034,290.426000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601034,318.628000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601034,0.118000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601034,295.529000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601034,0.205000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601034,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601034,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601034,1.000000,,,,,,,,,,,,,,,,
vus_max,1741601034,50.000000,,,,,,,,,,,,,,,,
vus,1741601035,1.000000,,,,,,,,,,,,,,,,
vus_max,1741601035,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601036,485.000000,,,,,,,,,default,,,,,,,
data_received,1741601036,4963.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601036,2928.583333,,,,,,,,,default,,,,,,,
iterations,1741601036,1.000000,,,,,,,,,default,,,,,,,
vus,1741601036,1.000000,,,,,,,,,,,,,,,,
vus_max,1741601036,50.000000,,,,,,,,,,,,,,,,
http_reqs,1741601036,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601036,234.405000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601036,0.015000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601036,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601036,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601036,0.048000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601036,234.252000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601036,0.105000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601036,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601036,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601037,1.000000,,,,,,,,,,,,,,,,
vus_max,1741601037,50.000000,,,,,,,,,,,,,,,,
vus,1741601038,1.000000,,,,,,,,,,,,,,,,
vus_max,1741601038,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601038,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601038,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601038,2235.929041,,,,,,,,,default,,,,,,,
iterations,1741601038,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601039,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601039,234.797000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601039,0.010000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601039,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601039,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601039,0.069000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601039,234.624000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601039,0.104000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601039,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601039,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601039,1.000000,,,,,,,,,,,,,,,,
vus_max,1741601039,50.000000,,,,,,,,,,,,,,,,
vus,1741601040,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601040,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601041,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601041,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601041,2235.966541,,,,,,,,,default,,,,,,,
iterations,1741601041,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601041,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601041,258.264000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601041,597.282000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601041,299.640000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601041,297.520000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601041,1.062000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601041,257.086000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601041,0.116000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601041,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601041,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601041,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601041,238.900000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601041,0.010000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601041,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601041,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601041,0.048000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601041,238.681000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601041,0.171000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601041,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601041,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601041,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601041,50.000000,,,,,,,,,,,,,,,,
vus,1741601042,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601042,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601043,485.000000,,,,,,,,,default,,,,,,,
data_received,1741601043,4963.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601043,2856.668917,,,,,,,,,default,,,,,,,
iterations,1741601043,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601043,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601043,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601043,2239.810500,,,,,,,,,default,,,,,,,
iterations,1741601043,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601043,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601043,266.538000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601043,0.019000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601043,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601043,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601043,0.072000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601043,266.234000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601043,0.232000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601043,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601043,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601043,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601043,237.436000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601043,0.016000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601043,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601043,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601043,0.073000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601043,237.096000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601043,0.267000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601043,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601043,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601043,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601043,50.000000,,,,,,,,,,,,,,,,
vus,1741601044,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601044,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601045,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601045,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601045,2268.712250,,,,,,,,,default,,,,,,,
iterations,1741601045,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601045,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601045,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601045,2239.382791,,,,,,,,,default,,,,,,,
iterations,1741601045,1.000000,,,,,,,,,default,,,,,,,
vus,1741601045,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601045,50.000000,,,,,,,,,,,,,,,,
http_reqs,1741601045,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601045,261.129000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601045,0.017000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601045,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601045,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601045,0.184000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601045,260.709000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601045,0.236000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601045,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601045,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601045,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601045,234.344000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601045,0.015000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601045,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601045,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601045,0.112000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601045,234.071000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601045,0.161000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601045,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601045,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601046,2.000000,,,,,,,,,,,,,,,,
vus_max,1741601046,50.000000,,,,,,,,,,,,,,,,
vus,1741601047,3.000000,,,,,,,,,,,,,,,,
vus_max,1741601047,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601047,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601047,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601047,2262.605791,,,,,,,,,default,,,,,,,
iterations,1741601047,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601047,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601047,238.423000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601047,483.358000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601047,237.122000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601047,246.080000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601047,0.094000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601047,238.183000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601047,0.146000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601047,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601047,1.000000,App says hello,,,,,,,,default,,,,,,,
data_sent,1741601047,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601047,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601047,2237.168125,,,,,,,,,default,,,,,,,
iterations,1741601047,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601047,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601047,262.338000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601047,0.013000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601047,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601047,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601047,0.061000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601047,262.118000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601047,0.159000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601047,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601047,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601048,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601048,246.417000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601048,1.261000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601048,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601048,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601048,5.134000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601048,241.217000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601048,0.066000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601048,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601048,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601048,3.000000,,,,,,,,,,,,,,,,
vus_max,1741601048,50.000000,,,,,,,,,,,,,,,,
vus,1741601049,3.000000,,,,,,,,,,,,,,,,
vus_max,1741601049,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601049,485.000000,,,,,,,,,default,,,,,,,
data_received,1741601049,4963.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601049,2722.918083,,,,,,,,,default,,,,,,,
iterations,1741601049,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601049,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601049,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601049,2263.745750,,,,,,,,,default,,,,,,,
iterations,1741601049,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601049,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601049,267.491000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601049,0.018000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601049,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601049,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601049,0.075000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601049,267.249000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601049,0.167000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601049,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601049,1.000000,App says hello,,,,,,,,default,,,,,,,
data_sent,1741601050,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601050,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601050,2249.244417,,,,,,,,,default,,,,,,,
iterations,1741601050,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601050,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601050,260.923000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601050,0.011000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601050,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601050,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601050,0.058000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601050,260.136000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601050,0.729000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601050,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601050,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601050,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601050,237.512000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601050,0.009000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601050,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601050,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601050,0.034000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601050,237.330000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
